"indicator","intervention_year","scenario","parameter_set","test_reduction","cumulative"
"TotProtSexActs","2050","intervention",1,0.5,4448796000
"TotProtSexActs","2050","intervention",1,1,3465337000
"TotProtSexActs","2050","intervention",1,1.5,2482874700
"TotProtSexActs","2050","intervention",1,2,1501950500
"TotProtSexActs","2050","intervention",1,2.5,662076330
"TotProtSexActs","2050","intervention",1,3,229511630
"TotProtSexActs","2050","intervention",2,0,5190904000
"TotProtSexActs","2050","intervention",2,0.5,4250363000
"TotProtSexActs","2050","intervention",2,1,3310559000
"TotProtSexActs","2050","intervention",2,1.5,2371901500
"TotProtSexActs","2050","intervention",2,2,1434992700
"TotProtSexActs","2050","intervention",2,2.5,632874460
"TotProtSexActs","2050","intervention",2,3,219459320
"TotSexActs","2050","baseline",1,0,15100014000
"TotSexActs","2050","baseline",1,0.5,15100014000
"TotSexActs","2050","baseline",1,1,15100014000
"TotSexActs","2050","baseline",1,1.5,15100014000
"TotSexActs","2050","baseline",1,2,15100014000
"TotSexActs","2050","baseline",1,2.5,15100014000
"TotSexActs","2050","baseline",1,3,15100014000
"TotSexActs","2050","baseline",2,0,14440246000
"TotSexActs","2050","baseline",2,0.5,14440246000
"TotSexActs","2050","baseline",2,1,14440246000
"TotSexActs","2050","baseline",2,1.5,14440246000
"TotSexActs","2050","baseline",2,2,14440246000
"TotSexActs","2050","baseline",2,2.5,14440246000
"TotSexActs","2050","baseline",2,3,14440246000
"TotSexActs","2050","intervention",1,0,15100014000
"TotSexActs","2050","intervention",1,0.5,15095386000
"TotSexActs","2050","intervention",1,1,15089621000
"TotSexActs","2050","intervention",1,1.5,15082432000
"TotSexActs","2050","intervention",1,2,15073468000
"TotSexActs","2050","intervention",1,2.5,15062440000
"TotSexActs","2050","intervention",1,3,15050399000
"TotSexActs","2050","intervention",2,0,14440246000
"TotSexActs","2050","intervention",2,0.5,14434840000
"TotSexActs","2050","intervention",2,1,14428201000
"TotSexActs","2050","intervention",2,1.5,14420006000
"TotSexActs","2050","intervention",2,2,14409869000
"TotSexActs","2050","intervention",2,2.5,14397444000
"TotSexActs","2050","intervention",2,3,14383786000
